title,item_no,Country of Origin,barcode,Description,image,price,pack_price,url
"PLANTER RD 11.5"" PLASTIC W/ METAL HANGING & ASST CLRS",Item No.: 59301,Country of Origin: CHINA,195457593011,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/59301.jpg,$1.28,$30.72,https://www.jcsalesweb.com/Catalog/Product/3000/0/470262-PLANTER-RD-11_5-PLASTIC-W-METAL-HANGING-ASST-CLRS
DIESEL GLOVE NITRILE MED 1PAIR,Item No.: 63743,Country of Origin: CHINA,820495001814,"CS/PK Size: 120/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/63743.jpg,$0.77,$9.24,https://www.jcsalesweb.com/Catalog/Product/3000/0/470199-DIESEL-GLOVE-NITRILE-MED-1PAIR
KINGMAN 5 LED BICYCLE HEADLIGHT W/ 5 LED,Item No.: 59459,Country of Origin: CHINA,195457594599,"CS/PK Size: 120/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/59459.jpg,$1.05,$25.20,https://www.jcsalesweb.com/Catalog/Product/3000/0/507153-KINGMAN-5-LED-BICYCLE-HEADLIGHT-W-5-LED
KINGMAN SCREWDRIVER 6PC,Item No.: 24059,Country of Origin: CHINA,195457240595,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24059.jpg,$0.93,$22.32,https://www.jcsalesweb.com/Catalog/Product/3000/0/471014-KINGMAN-SCREWDRIVER-6PC
DIESEL GLOVE NITRILE XL 1PAIR,Item No.: 63789,Country of Origin: CHINA,820495001845,"CS/PK Size: 120/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/63789.jpg,$0.77,$9.24,https://www.jcsalesweb.com/Catalog/Product/3000/0/509190-DIESEL-GLOVE-NITRILE-XL-1PAIR
DIESEL GLOVE NITRILE SM 1PAIR,Item No.: 63715,Country of Origin: CHINA,820495001807,"CS/PK Size: 120/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/63715.jpg,$0.77,$9.24,https://www.jcsalesweb.com/Catalog/Product/3000/0/509191-DIESEL-GLOVE-NITRILE-SM-1PAIR
DIESEL GLOVE LATEX W/CRINKLE SML 1PAIR,Item No.: 63570,Country of Origin: CHINA,63570,"CS/PK Size: 120/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/63570.jpg,$0.93,$11.16,https://www.jcsalesweb.com/Catalog/Product/3000/0/509189-DIESEL-GLOVE-LATEX-WCRINKLE-SML-1PAIR
DIESEL GLOVE LATEX W/CRINKLE XL 1PAIR,Item No.: 63689,Country of Origin: CHINA,63689,"CS/PK Size: 120/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/63689.jpg,$0.93,$11.16,https://www.jcsalesweb.com/Catalog/Product/3000/0/509192-DIESEL-GLOVE-LATEX-WCRINKLE-XL-1PAIR
TARPAULIN BLUE 12 X 16 #T1216,Item No.: 08166,Country of Origin: CHINA,816273001275,"CS/PK Size: 12/3, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/08166.jpg,$6.31,$18.93,https://www.jcsalesweb.com/Catalog/Product/3000/0/509611-TARPAULIN-BLUE-12-X-16-T1216
KINGMAN BUNGEE CORD W/6 BALL TIGHT,Item No.: 53763,Country of Origin: CHINA,195457537633,"CS/PK Size: 72/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/53763.jpg,$1.05,$25.20,https://www.jcsalesweb.com/Catalog/Product/3000/0/508577-KINGMAN-BUNGEE-CORD-W6-BALL-TIGHT
TARPAULIN 10 X 12 BLUE #T1012,Item No.: 08164,Country of Origin: CHINA,816273001152,"CS/PK Size: 20/5, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/08164.jpg,$3.85,$19.25,https://www.jcsalesweb.com/Catalog/Product/3000/0/509609-TARPAULIN-10-X-12-BLUE-T1012
TARPAULIN BLUE 10 X 16 #T1016,Item No.: 08165,Country of Origin: CHINA,816273001183,"CS/PK Size: 12/3, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/08165.jpg,$5.14,$15.42,https://www.jcsalesweb.com/Catalog/Product/3000/0/509610-TARPAULIN-BLUE-10-X-16-T1016
CHARCOAL LIGHTER FLUID 32 OZ,Item No.: 29830,Country of Origin: USA,028617009322,"CS/PK Size: 12/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/29830.jpg,$2.68,$32.16,https://www.jcsalesweb.com/Catalog/Product/3000/0/515545-CHARCOAL-LIGHTER-FLUID-32-OZ
DIESEL GLOVE PU COATING LG 1 PAIR,Item No.: 66932,Country of Origin: CHINA,66932,"CS/PK Size: 120/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/66932.jpg,$0.70,$8.40,https://www.jcsalesweb.com/Catalog/Product/3000/0/515306-DIESEL-GLOVE-PU-COATING-LG-1-PAIR
"KINGMAN SPRING CLAMP SET 6"" 2PC",Item No.: 24230,Country of Origin: CHINA,195457242308,"CS/PK Size: 96/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24230.jpg,$1.51,$36.24,https://www.jcsalesweb.com/Catalog/Product/3000/0/517993-KINGMAN-SPRING-CLAMP-SET-6-2PC
NUVALU GARDEN FENCE 2FT,Item No.: 52480,Country of Origin: CHINA,195457524800,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/52480.jpg,$1.28,$30.72,https://www.jcsalesweb.com/Catalog/Product/3000/0/519277-NUVALU-GARDEN-FENCE-2FT
SPRAY PAINT 9 OZ WHITE GLOSS #NOW,Item No.: 74723,Country of Origin: USA,075577212125,"CS/PK Size: 6/6, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/74723.jpg,$2.33,$13.98,https://www.jcsalesweb.com/Catalog/Product/3000/0/515752-SPRAY-PAINT-9-OZ-WHITE-GLOSS-NOW
KINGMAN HEAD LAMP 7LED WATER RESISTANT,Item No.: 57458,Country of Origin: CHINA,195457574584,"CS/PK Size: 72/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/57458.jpg,$2.22,$26.64,https://www.jcsalesweb.com/Catalog/Product/3000/0/517981-KINGMAN-HEAD-LAMP-7LED-WATER-RESISTANT
"PLANTER RD 11.5""X8.5"" WHITE W/FLOWER PRINT",Item No.: 52481,Country of Origin: CHINA,195457524817,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/52481.jpg,$1.28,$30.72,https://www.jcsalesweb.com/Catalog/Product/3000/0/519279-PLANTER-RD-11_5X8_5-WHITE-WFLOWER-PRINT
DROP CLOTH FOR PAINTING 13FT X 16FT,Item No.: 23983,Country of Origin:,195457239834,"CS/PK Size: 144/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/23983.jpg,$0.81,$19.44,https://www.jcsalesweb.com/Catalog/Product/3000/0/519335-DROP-CLOTH-FOR-PAINTING-13FT-X-16FT
NUVALU FUNITURE KNEE PADS 56PCS W/ASST SIZES,Item No.: 52495,Country of Origin: CHINA,195457524954,"CS/PK Size: 48/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/52495.jpg,$0.81,$19.44,https://www.jcsalesweb.com/Catalog/Product/3000/0/519341-NUVALU-FUNITURE-KNEE-PADS-56PCS-WASST-SIZES
"KINGMAN FUNNEL W/SCREEN 15""",Item No.: 24276,Country of Origin: CHINA,195457242766,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24276.jpg,$1.05,$25.20,https://www.jcsalesweb.com/Catalog/Product/3000/0/519433-KINGMAN-FUNNEL-WSCREEN-15
"KINGMAN BUNGEE CORD 6PC 12""/24""/36"" DIA:6/25""",Item No.: 24267,Country of Origin: CHINA,195457242674,"CS/PK Size: 96/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24267.jpg,$1.05,$25.20,https://www.jcsalesweb.com/Catalog/Product/3000/0/519368-KINGMAN-BUNGEE-CORD-6PC-122436-DIA625
KINGMAN POCKET SCREWDRIVER 4PC,Item No.: 24279,Country of Origin: CHINA,195457242797,"CS/PK Size: 144/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24279.jpg,$1.40,$33.60,https://www.jcsalesweb.com/Catalog/Product/3000/0/519437-KINGMAN-POCKET-SCREWDRIVER-4PC
"KINGMAN DOOR HANDLES 4""4PC BRASS&CHROMED W/16PC",Item No.: 24275,Country of Origin: CHINA,195457242759,"CS/PK Size: 144/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24275.jpg,$1.05,$25.20,https://www.jcsalesweb.com/Catalog/Product/3000/0/519439-KINGMAN-DOOR-HANDLES-44PC-BRASSCHROMED-W16PC
"KINGMAN BRASS HINGE 3""  2PC",Item No.: 24281,Country of Origin: CHINA,195457242810,"CS/PK Size: 144/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24281.jpg,$0.93,$22.32,https://www.jcsalesweb.com/Catalog/Product/3000/0/519440-KINGMAN-BRASS-HINGE-3-2PC
KINGMAN SAFETY SCRAPER W/CARTON CUTTER & 4 BLADES,Item No.: 24278,Country of Origin: CHINA,195457242780,"CS/PK Size: 144/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24278.jpg,$1.16,$27.84,https://www.jcsalesweb.com/Catalog/Product/3000/0/519441-KINGMAN-SAFETY-SCRAPER-WCARTON-CUTTER-4-BLADES
"KINGMAN SANDPAPER 9"" X11"" 12PCS W/ASST SIZES",Item No.: 24284,Country of Origin: CHINA,195457242841,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24284.jpg,$1.28,$30.72,https://www.jcsalesweb.com/Catalog/Product/3000/0/519435-KINGMAN-SANDPAPER-9-X11-12PCS-WASST-SIZES
NUVALU OVER THE DOOR HANGER 10 HOOKS,Item No.: 52540,Country of Origin: CHINA,195457525401,"CS/PK Size: 48/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/52540.jpg,$1.51,$18.12,https://www.jcsalesweb.com/Catalog/Product/3000/0/519487-NUVALU-OVER-THE-DOOR-HANGER-10-HOOKS
KINGMAN SANDPAPER 30PC W/ASST SIZES,Item No.: 59713,Country of Origin: CHINA,195457597132,"CS/PK Size: 48/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/59713.jpg,$1.16,$27.84,https://www.jcsalesweb.com/Catalog/Product/3000/0/519498-KINGMAN-SANDPAPER-30PC-WASST-SIZES
"KINGMAN PUTTY KNIFE 5"" DELUXE",Item No.: 42412,Country of Origin: CHINA,195457424124,"CS/PK Size: 96/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/42412.jpg,$0.93,$22.32,https://www.jcsalesweb.com/Catalog/Product/3000/0/519500-KINGMAN-PUTTY-KNIFE-5-DELUXE
"KINGMAN PAINT ROLLER FRAME 9""",Item No.: 39848,Country of Origin: CHINA,195457398487,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/39848.jpg,$1.05,$25.20,https://www.jcsalesweb.com/Catalog/Product/3000/0/519506-KINGMAN-PAINT-ROLLER-FRAME-9
"LEVEL 9"" TORPEDO #52589",Item No.: 55837,Country of Origin: CHINA,643117525891,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/55837.jpg,$0.93,$22.32,https://www.jcsalesweb.com/Catalog/Product/3000/0/520460-LEVEL-9-TORPEDO-52589
PLANTER ROUND PLASTIC  W/PRINT & ASST CLRS,Item No.: 59976,Country of Origin: CHINA,195457599761,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/59976.jpg,$0.93,$22.32,https://www.jcsalesweb.com/Catalog/Product/3000/0/521030-PLANTER-ROUND-PLASTIC-WPRINT-ASST-CLRS
SPRAY PAINT 9 OZ GLOSS BLACK #NOW,Item No.: 74732,Country of Origin: USA,026916916112,"CS/PK Size: 6/6, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/74732.jpg,$2.33,$13.98,https://www.jcsalesweb.com/Catalog/Product/3000/0/523375-SPRAY-PAINT-9-OZ-GLOSS-BLACK-NOW
"DUCT TAPE HOLOGRAPHIC 1.88"" X 5YRD ASST CLR #961",Item No.: 43475,Country of Origin: CHINA,764608009611,"CS/PK Size: 36/36, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/43475.jpg,$0.93,$33.48,https://www.jcsalesweb.com/Catalog/Product/3000/0/524170-DUCT-TAPE-HOLOGRAPHIC-1_88-X-5YRD-ASST-CLR-961
"KINGMAN PAINT ROLLER WITH REFILL 3""",Item No.: 24296,Country of Origin:,195457242964,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24296.jpg,$0.81,$19.44,https://www.jcsalesweb.com/Catalog/Product/3000/0/519507-KINGMAN-PAINT-ROLLER-WITH-REFILL-3
"WIRE STRIP KIT 8"" #11-EP100",Item No.: 29596,Country of Origin: CHINA,839409000188,"CS/PK Size: 72/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/29596.jpg,$1.40,$16.80,https://www.jcsalesweb.com/Catalog/Product/3000/0/526322-WIRE-STRIP-KIT-8-11-EP100
"WATER HOSE SPRAY NOZZLE 3"" BRASS #099846",Item No.: 01509,Country of Origin: CHINA,01509,"CS/PK Size: 144/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/01509.jpg,$1.98,$47.52,https://www.jcsalesweb.com/Catalog/Product/3000/0/526803-WATER-HOSE-SPRAY-NOZZLE-3-BRASS-099846
"PACKING TAPE SUPER CLEAR HEAVY DUTY 1.88"" X 54.6YD #BAZIC",Item No.: 45277,Country of Origin: CHINA,764608009154,"CS/PK Size: 36/36, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/45277.jpg,$0.81,$29.16,https://www.jcsalesweb.com/Catalog/Product/3000/0/527523-PACKING-TAPE-SUPER-CLEAR-HEAVY-DUTY-1_88-X-54_6YD-BAZIC
"PACKING TAPE ASST CLR 1.88"" X 54.6YD #BAZIC",Item No.: 45278,Country of Origin: CHINA,764608009451,"CS/PK Size: 48/48, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/45278.jpg,$0.70,$33.60,https://www.jcsalesweb.com/Catalog/Product/3000/0/527526-PACKING-TAPE-ASST-CLR-1_88-X-54_6YD-BAZIC
"KINGMAN PAINT ROLLER WITH REFILL 4""",Item No.: 24302,Country of Origin: CHINA,195457243022,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24302.jpg,$0.70,$16.80,https://www.jcsalesweb.com/Catalog/Product/3000/0/522726-KINGMAN-PAINT-ROLLER-WITH-REFILL-4
"KINGMAN DUCT TAPE 1.89"" X 10 YDS",Item No.: 25505,Country of Origin: KOREA,25505,"CS/PK Size: 36/36, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/25505.jpg,$0.88,$31.68,https://www.jcsalesweb.com/Catalog/Product/3000/0/531788-KINGMAN-DUCT-TAPE-1_89-X-10-YDS
"KINGMAN PAINT GRID FOR 5 GALLON 9.5 X 12.4""",Item No.: 26344,Country of Origin: CHINA,195457263440,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/26344.jpg,$1.28,$30.72,https://www.jcsalesweb.com/Catalog/Product/3000/0/532068-KINGMAN-PAINT-GRID-FOR-5-GALLON-9_5-X-12_4
"KINGMAN SHELF BRACKET WHITE 10"" X 12"" 2PC SET",Item No.: 26331,Country of Origin: CHINA,195457263310,"CS/PK Size: 48/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/26331.jpg,$1.51,$18.12,https://www.jcsalesweb.com/Catalog/Product/3000/0/532208-KINGMAN-SHELF-BRACKET-WHITE-10-X-12-2PC-SET
PLASTIC FLOWER POT RECT W/2 ASST CLRS,Item No.: 53973,Country of Origin: CHINA,195457539736,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/53973.jpg,$1.98,$47.52,https://www.jcsalesweb.com/Catalog/Product/3000/0/528313-PLASTIC-FLOWER-POT-RECT-W2-ASST-CLRS
"KINGMAN SHELF BRACKET WHITE 5"" X 6"" 2PC SET",Item No.: 26329,Country of Origin: CHINA,195457263297,"CS/PK Size: 48/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/26329.jpg,$0.81,$9.72,https://www.jcsalesweb.com/Catalog/Product/3000/0/532207-KINGMAN-SHELF-BRACKET-WHITE-5-X-6-2PC-SET
LA MODERNA MARIANITAS 6.5 OZ ORANGE,Item No.: 27523,Country of Origin: MEXICO,038629002235,"CS/PK Size: 20/20, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/27523.jpg,$0.55,$11.00,https://www.jcsalesweb.com/Catalog/Product/2997/0/534532-LA-MODERNA-MARIANITAS-6_5-OZ-ORANGE
LA MODERNA MARIANITAS 6.5 OZ PECAN,Item No.: 27323,Country of Origin: MEXICO,0386291000252,"CS/PK Size: 20/20, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/27323.jpg,$0.55,$11.00,https://www.jcsalesweb.com/Catalog/Product/2997/0/534535-LA-MODERNA-MARIANITAS-6_5-OZ-PECAN
GABRIELA COCOA PIE 6 PK,Item No.: 20900,Country of Origin: VIETNAM,678926109062,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/20900.jpg,$0.89,$21.36,https://www.jcsalesweb.com/Catalog/Product/2997/0/534833-GABRIELA-COCOA-PIE-6-PK
CORN NUTS 4 OZ BBQ,Item No.: 26559,Country of Origin: USA,071159078240,"CS/PK Size: 12/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/26559.jpg,$0.84,$10.08,https://www.jcsalesweb.com/Catalog/Product/2997/0/534835-CORN-NUTS-4-OZ-BBQ
CORN NUTS 4 OZ CHILI PICANTE,Item No.: 26566,Country of Origin: USA,071159076550,"CS/PK Size: 12/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/26566.jpg,$0.84,$10.08,https://www.jcsalesweb.com/Catalog/Product/2997/0/534837-CORN-NUTS-4-OZ-CHILI-PICANTE
CORN NUTS 4 OZ ORIGINAL,Item No.: 26508,Country of Origin: USA,071159078196,"CS/PK Size: 12/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/26508.jpg,$0.84,$10.08,https://www.jcsalesweb.com/Catalog/Product/2997/0/534834-CORN-NUTS-4-OZ-ORIGINAL
CORN NUTS 4 OZ RANCH,Item No.: 26571,Country of Origin: USA,071159073115,"CS/PK Size: 12/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/26571.jpg,$0.84,$10.08,https://www.jcsalesweb.com/Catalog/Product/2997/0/534838-CORN-NUTS-4-OZ-RANCH
MUNCHEROS CHILI LMN PNUTS 5 OZ,Item No.: 21717,Country of Origin: USA,690166348209,"CS/PK Size: 12/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/21717.jpg,$0.84,$10.08,https://www.jcsalesweb.com/Catalog/Product/2997/0/535557-MUNCHEROS-CHILI-LMN-PNUTS-5-OZ
"KINGMAN SHELF BRACKET WHITE 6"" X 8"" 2PC SET",Item No.: 26330,Country of Origin: CHINA,195457263303,"CS/PK Size: 48/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/26330.jpg,$0.93,$11.16,https://www.jcsalesweb.com/Catalog/Product/3000/0/532209-KINGMAN-SHELF-BRACKET-WHITE-6-X-8-2PC-SET
KINGMAN MINI PAINT ROLLER COVER REFILL ACRYLIC 2PCS,Item No.: 27196,Country of Origin: CHINA,195457271964,"CS/PK Size: 288/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/27196.jpg,$0.70,$16.80,https://www.jcsalesweb.com/Catalog/Product/3000/0/532697-KINGMAN-MINI-PAINT-ROLLER-COVER-REFILL-ACRYLIC-2PCS
"KINGMAN MINI PAINT ROLLER COVER REFILL 3PC W/3/8"" NAP",Item No.: 27198,Country of Origin: CHINA,195457271988,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/27198.jpg,$0.81,$19.44,https://www.jcsalesweb.com/Catalog/Product/3000/0/532698-KINGMAN-MINI-PAINT-ROLLER-COVER-REFILL-3PC-W38-NAP
KINGMAN PLASTIC GARDEN RAKE W/LONG HANDLE,Item No.: 64106,Country of Origin: CHINA,195457641064,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/64106.jpg,$2.33,$55.92,https://www.jcsalesweb.com/Catalog/Product/3000/0/532793-KINGMAN-PLASTIC-GARDEN-RAKE-WLONG-HANDLE
"KINGMAN MASKING TAPE 0.94"" X 40YDS",Item No.: 25510,Country of Origin: KOREA,25510,"CS/PK Size: 36/36, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/25510.jpg,$0.81,$29.16,https://www.jcsalesweb.com/Catalog/Product/3000/0/532824-KINGMAN-MASKING-TAPE-0_94-X-40YDS
"KINGMAN MASKING TAPE 1.89"" X 25 YDS",Item No.: 25509,Country of Origin: KOREA,885490255099,"CS/PK Size: 36/36, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/25509.jpg,$0.81,$29.16,https://www.jcsalesweb.com/Catalog/Product/3000/0/532825-KINGMAN-MASKING-TAPE-1_89-X-25-YDS
"KINGMAN MASKING TAPE 1.41"" X 30YDS",Item No.: 25511,Country of Origin: KOREA,885490255112,"CS/PK Size: 36/36, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/25511.jpg,$0.81,$29.16,https://www.jcsalesweb.com/Catalog/Product/3000/0/532826-KINGMAN-MASKING-TAPE-1_41-X-30YDS
"KINGMAN MASKING TAPE BLUE 1.89"" X 10YDS",Item No.: 25512,Country of Origin: KOREA,25512,"CS/PK Size: 36/36, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/25512.jpg,$0.81,$29.16,https://www.jcsalesweb.com/Catalog/Product/3000/0/532823-KINGMAN-MASKING-TAPE-BLUE-1_89-X-10YDS
SAFETY CONE #12669,Item No.: 29389,Country of Origin: CHINA,643117126692,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/29389.jpg,$0.88,$21.12,https://www.jcsalesweb.com/Catalog/Product/3000/0/533777-SAFETY-CONE-12669
KINGMAN HEXAGON BOLT W/ NUT 40 MM 7 PC,Item No.: 67013,Country of Origin: CHINA,67013,"CS/PK Size: 240/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/67013.jpg,$0.81,$9.72,https://www.jcsalesweb.com/Catalog/Product/3000/0/536957-KINGMAN-HEXAGON-BOLT-W-NUT-40-MM-7-PC
KINGMAN SCREW 50 MM 18 PC,Item No.: 67024,Country of Origin: CHINA,67024,"CS/PK Size: 240/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/67024.jpg,$0.81,$9.72,https://www.jcsalesweb.com/Catalog/Product/3000/0/536966-KINGMAN-SCREW-50-MM-18-PC
KINGMAN HEXAGON BOLT W/ NUT 20 MM 10 PC,Item No.: 67012,Country of Origin: CHINA,67012,"CS/PK Size: 240/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/67012.jpg,$1.05,$12.60,https://www.jcsalesweb.com/Catalog/Product/3000/0/536953-KINGMAN-HEXAGON-BOLT-W-NUT-20-MM-10-PC
KINGMAN SCREW 20 MM 40 PC,Item No.: 67014,Country of Origin: CHINA,718550901707,"CS/PK Size: 240/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/67014.jpg,$0.81,$9.72,https://www.jcsalesweb.com/Catalog/Product/3000/0/536954-KINGMAN-SCREW-20-MM-40-PC
KINGMAN DISKUS PADLOCK 80MM W/ IRON CORE,Item No.: 67181,Country of Origin: CHINA,67181,"CS/PK Size: 72/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/67181.jpg,$3.85,$46.20,https://www.jcsalesweb.com/Catalog/Product/3000/0/536982-KINGMAN-DISKUS-PADLOCK-80MM-W-IRON-CORE
KINGMAN STEEL PADLOCK 63 MM W/ IRON CORE,Item No.: 67184,Country of Origin: CHINA,718550750817,"CS/PK Size: 60/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/67184.jpg,$2.33,$27.96,https://www.jcsalesweb.com/Catalog/Product/3000/0/536974-KINGMAN-STEEL-PADLOCK-63-MM-W-IRON-CORE
KINGMAN BRASS PADLOCK LONG SHACKLE 50 MM W/ COPPER CORE,Item No.: 67191,Country of Origin: CHINA,67191,"CS/PK Size: 72/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/67191.jpg,$1.51,$18.12,https://www.jcsalesweb.com/Catalog/Product/3000/0/536976-KINGMAN-BRASS-PADLOCK-LONG-SHACKLE-50-MM-W-COPPER-CORE
TAKIS FUEGO 1 OZ,Item No.: 25581,Country of Origin: MEXICO,25581,"CS/PK Size: 46/46, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/25581.jpg,$0.40,$18.40,https://www.jcsalesweb.com/Catalog/Product/2997/0/536775-TAKIS-FUEGO-1-OZ
NV GRANOLA BAR OATS N HONEY 1.49 OZ,Item No.: 25995,Country of Origin: USA,016000264694,"CS/PK Size: 49/49, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/25995.jpg,$0.40,$19.60,https://www.jcsalesweb.com/Catalog/Product/2997/0/536776-NV-GRANOLA-BAR-OATS-N-HONEY-1_49-OZ
GLOVES PVC DOTTED PALM BLUE LG,Item No.: 65768,Country of Origin: CHINA,643117601168,"CS/PK Size: 144/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/65768.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3000/0/535847-GLOVES-PVC-DOTTED-PALM-BLUE-LG
LA MODERNA MARIANITAS 6.5 OZ COCONUT,Item No.: 28888,Country of Origin: MEXICO,0386269002228,"CS/PK Size: 20/20, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/28888.jpg,$0.55,$11.00,https://www.jcsalesweb.com/Catalog/Product/2997/0/538209-LA-MODERNA-MARIANITAS-6_5-OZ-COCONUT
POCKY 1.41 OZ CHOCOLATE,Item No.: 22949,Country of Origin: THAILAND,073141150040,"CS/PK Size: 200/20, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/22949.jpg,$0.89,$17.80,https://www.jcsalesweb.com/Catalog/Product/2997/0/540600-POCKY-1_41-OZ-CHOCOLATE
